Temps Sain Incubation Asymptotiques Benins Graves QuarantaineB QuarantaineG Hopital Morts RetablisTotal Total ConfinesGrave ConfinesAsymptotique ConfinesBenin ConfinesRetabli ConfinesTotal InfectesTotal InfectesConnu ConfinesSains
342.770 27724.1919677505 389.8978106907 271.9738464515 33.3331016298 38.7069451743 109.3853724261 0.0000000000 246.5498417663 4781.2284264172 68168.0879547054 95218.7715735831 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 699.9491074480 355.9352141923 0.0000000000 
343.749 27625.8493926241 392.4627257615 274.3765460953 33.5904951862 38.9772215007 110.5220909815 0.0000000000 248.9067988553 4785.3299020525 68255.8888267304 95214.6700979478 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 706.3731526190 359.4288898368 0.0000000000 
344.728 27527.0369587881 394.8866954596 276.6958272271 33.8366377746 39.2338013748 111.6437719460 0.0000000000 251.1969284798 4789.4632301958 68344.4761685288 95210.5367698044 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 712.6069668024 362.8407004258 0.0000000000 
345.708 27427.7932446855 397.1660972223 278.9284733467 34.0711727298 39.4763039400 112.7480978576 0.0000000000 253.4168102240 4793.6270699127 68433.8251457551 95206.3729300876 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 718.6408580980 366.1649080815 0.0000000000 
346.687 27328.1574907203 399.2975091307 281.0713597137 34.2937573265 39.7043671662 113.8328430505 0.0000000000 255.5631295659 4797.8200347813 68523.9097603494 95202.1799652190 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 724.4654568229 369.3959726164 0.0000000000 
347.666 27228.1695375421 401.2777211158 283.1214622463 34.5040639599 39.9176490330 114.8958696018 0.0000000000 257.6326811660 4802.0406948406 68614.7028898781 95197.9593051597 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 730.0717260070 372.5285507678 0.0000000000 
348.646 27127.8697623304 403.1037455014 285.0758662884 34.7017812607 40.1158286484 115.9351240353 0.0000000000 259.6223727086 4806.2875786363 68706.1763284619 95193.7124213640 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 735.4509729415 375.5574967439 0.0000000000 
349.625 27027.2990132906 404.7728268392 286.9317751913 34.8866151453 40.2986073032 116.9486346965 0.0000000000 261.5292291795 4810.5591753642 68798.3008293863 95189.4408246362 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 740.5948615157 378.4778638760 0.0000000000 
350.604 26926.4985425870 406.2824509905 288.6865186558 35.0582898026 40.4657094533 117.9345097205 0.0000000000 263.3503974674 4814.8539371075 68891.0461494549 95185.1460628929 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 745.4954250996 381.2849071879 0.0000000000 
351.584 26825.5099379462 407.6303534113 290.3375607883 35.2165486156 40.6168836270 118.8909355207 0.0000000000 265.0831511921 4819.1702811663 68984.3810951219 95180.8297188341 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 750.1450797438 383.9740867128 0.0000000000 
352.563 26724.3750531722 408.8145265974 291.8825078216 35.3611550156 40.7519032537 119.8161757304 0.0000000000 266.7248956664 4823.5065924745 69078.2735704131 95176.4934075259 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 754.5366374878 386.5410713968 0.0000000000 
353.542 26623.1359378235 409.8332266538 293.3191154586 35.4918932676 40.8705674073 120.7085705376 0.0000000000 268.2731729084 4827.8612260996 69172.6906266201 95172.1387739007 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 758.6633195795 388.9817434460 0.0000000000 
354.522 26521.8347663027 410.6849789514 294.6452957956 35.6085691829 40.9727014638 121.5665363541 0.0000000000 269.7256666280 4832.2325098203 69267.5985137311 95167.7674901801 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 762.5187694244 391.2922029821 0.0000000000 
355.501 26420.5137666187 411.3685828431 295.8591237880 35.7110107582 41.0581576668 122.3885657666 0.0000000000 271.0802071159 4836.6187467744 69362.9627335399 95163.3812532260 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 766.0970650954 393.4687728825 0.0000000000 
356.480 26319.2151490770 411.8831154134 296.9588432209 35.7990687369 41.1268155996 123.1732277198 0.0000000000 272.3347759709 4841.0182181717 69458.7480943570 95158.9817818286 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 769.3927312482 395.5080036908 0.0000000000 
357.460 26217.9810351581 412.2279342429 297.9428721523 35.8726170910 41.1785825614 123.9191678870 0.0000000000 273.4875106069 4845.4291860635 69554.9187672261 95154.5708139368 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 772.4007502987 397.4066784940 0.0000000000 
358.439 26116.8533868409 412.4026791732 298.8098077980 35.9315534214 41.2133938448 124.6251091838 0.0000000000 274.5367084842 4849.8498961605 69651.4383435373 95150.1501038397 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 775.1165727321 399.1618176679 0.0000000000 
359.419 26015.8739366230 412.4072730650 299.5584308328 35.9757992749 41.2312129134 125.2898523866 0.0000000000 275.4808310180 4854.2785806922 69748.2698939101 95145.7214193081 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 777.5361264258 400.7706834047 0.0000000000 
360.398 25915.0841184890 412.2419215474 300.1877090831 36.0053003763 41.2320314801 125.9122768194 0.0000000000 276.3185071205 4858.7134612965 69845.3760282065 95141.2865387038 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 779.6558248793 402.2307839399 0.0000000000 
361.377 25814.5250000669 411.9071117626 300.6968005915 36.0200267752 41.2158694834 126.4913410741 0.0000000000 277.0485363352 4863.1527519340 69942.7189565255 95136.8472480663 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 781.4725742595 403.5398774093 0.0000000000 
362.357 25714.2372162088 411.4036101163 301.0850560391 36.0199729056 41.1827749652 127.0260837343 0.0000000000 277.6698915334 4867.5946618138 70040.2605510162 95132.4053381865 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 782.9837791776 404.6959752677 0.0000000000 
363.336 25614.2609042198 410.7324590501 301.3520205097 36.0051575605 41.1328238475 127.5156240736 0.0000000000 278.1817211399 4872.0373983251 70137.9624083413 95127.9626016752 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 784.1873471312 405.6973452134 0.0000000000 
364.315 25514.6356409521 409.8949728573 301.4974345911 35.9756237797 41.0661196135 127.9591627019 0.0000000000 278.5833508655 4876.4791699622 70235.7859126134 95123.5208300381 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 785.0816915516 406.5425135673 0.0000000000 
365.295 25415.4003819649 408.8927325712 301.5212348072 35.9314386531 40.9827928921 128.3559821374 0.0000000000 278.8742849250 4880.9181892353 70333.6922986213 95119.0818107650 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 785.6657334148 407.2302670624 0.0000000000 
366.274 25316.5934029424 407.7275799568 301.4235533807 35.8726930413 40.8830009497 128.7054472819 0.0000000000 279.0542067260 4885.3526755569 70431.6427151599 95114.6473244434 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 785.9389013795 407.7596540079 0.0000000000 
367.253 25218.2522435460 406.4016106458 301.2047173298 35.7995012133 40.7669270940 129.0070057810 0.0000000000 279.1229790155 4889.7808580942 70529.5982882735 95110.2191419062 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 785.9011304337 408.1299847965 0.0000000000 
368.233 25120.4136538631 404.9171664566 300.8652469069 35.7120004069 40.6347799905 129.2601882528 0.0000000000 279.0806434799 4894.2009785789 70627.5201842212 95105.7990214214 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 785.5528590371 408.3408317328 0.0000000000 
369.212 25023.1135435986 403.2768269458 300.4058533899 35.6103503110 40.4867928986 129.4646083705 0.0000000000 278.9274197929 4898.6112940658 70725.3696719729 95101.3887059345 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 784.8950247629 408.3920281634 0.0000000000 
370.191 24926.3869341416 401.4834002433 299.8274362403 35.4947324765 40.3232228312 129.6199627861 0.0000000000 278.6637041141 4903.0100796301 70823.1081850466 95096.9899203702 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 783.9290584482 408.2836669002 0.0000000000 
371.171 24830.2679136205 399.5399132239 299.1310796479 35.3653496571 40.1443496418 129.7260308869 0.0000000000 278.2900670431 4907.3956309964 70920.6973824979 95092.6043690039 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 782.6568768767 408.0160979300 0.0000000000 
372.150 24734.7895950460 397.4496010738 298.3180484830 35.2224250842 39.9504750464 129.7826743739 0.0000000000 277.8072510375 4911.7662670918 71018.0992088802 95088.2337329086 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 781.0808740250 407.5899254114 0.0000000000 
373.129 24639.9840776226 395.2158963106 297.3897836802 35.0662016822 39.7419215840 129.7898366587 0.0000000000 277.2161673074 4916.1203325135 71115.2759529942 95083.8796674868 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 779.2039109125 407.0060039661 0.0000000000 
374.109 24545.8824112934 392.8424173183 296.3478970834 34.8969412258 39.5190315230 129.7475420724 0.0000000000 276.5178922018 4920.4561999071 71212.1903052568 95079.5438000932 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 777.0293041064 406.2654342743 0.0000000000 
375.088 24452.5145645672 390.3329564618 295.1941657804 34.7149234464 39.2821657189 129.6558948864 0.0000000000 275.7136631063 4924.7722722456 71308.8054135212 95075.2277277547 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 774.5608129383 405.3695579926 0.0000000000 
376.067 24359.9093956573 387.6914678425 293.9305259617 34.5204450920 39.0317024297 129.5150781412 0.0000000000 274.8048738724 4929.0669850060 71405.0849371935 95070.9330149943 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 771.8026254970 404.3199520136 0.0000000000 
377.047 24268.0946269495 384.9220547616 292.5590663374 34.3138189456 38.7680360956 129.3253522884 0.0000000000 273.7930698043 4933.3388082365 71500.9930994939 95066.6611917638 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 768.7593434712 403.1184220927 0.0000000000 
378.026 24177.0968227977 382.0289569533 291.0820211493 34.0953728072 38.4915760890 129.0870536439 0.0000000000 272.6799422283 4937.5862485099 71596.4947377270 95062.4137514904 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 765.4359659177 401.7669958722 0.0000000000 
379.005 24086.9413706322 379.0165376540 289.5017628168 33.8654484456 38.2027454422 128.8005926603 0.0000000000 271.4673226740 4941.8078507587 71691.5553514303 95058.1921492416 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 761.8378720389 400.2679153343 0.0000000000 
379.985 23997.6524653495 375.8892705680 287.8207942559 33.6244005250 37.9019795572 128.4664520209 0.0000000000 270.1571766986 4946.0021999893 71786.1411482836 95053.9978000110 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 757.9708030575 398.6236287195 0.0000000000 
380.964 23909.2530969415 372.6517267927 286.0417409119 33.3725955115 37.5897249058 128.0851845635 0.0000000000 268.7515973848 4950.1679228703 71880.2190876742 95049.8320771300 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 753.8408432775 396.8367819483 0.0000000000 
381.943 23821.7650413055 369.3085617626 284.1673425468 33.1104105655 37.2664377258 127.6574110418 0.0000000000 267.2527985468 4954.3036891945 71973.7569218219 95045.6963108057 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 749.4544004267 394.9102095887 0.0000000000 
382.923 23735.2088541666 365.8645022688 282.2004448231 32.8382324250 36.9325827177 127.1838177321 0.0000000000 265.6631076784 4958.4082132119 72066.7232343827 95041.5917867883 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 744.8181853763 392.8469254105 0.0000000000 
383.902 23649.6038680324 362.3243336109 280.1439907249 32.5564562854 36.5886317499 126.6651538966 0.0000000000 263.9849586772 4962.4802548319 72159.0874764606 95037.5197451684 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 739.9391913340 390.6501125737 0.0000000000 
384.881 23564.9681920879 358.6928869307 278.0010118580 32.2654846797 36.2350625762 126.1022291121 0.0000000000 262.2208843823 4966.5186206950 72250.8199999688 95033.4813793053 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 734.8246726083 388.3231134944 0.0000000000 
385.861 23481.3187149317 354.9750267800 275.7746196691 31.9657263658 35.8723575713 125.4959104776 0.0000000000 260.3735089589 4970.5221651142 72341.8920882972 95029.4778348861 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 729.4821230427 385.8694194365 0.0000000000 
386.840 23398.6711100443 351.1756389666 273.4679966243 31.6575952239 35.5010024896 124.8471197104 0.0000000000 258.4455401666 4974.4897908854 72432.2759842497 95025.5102091149 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 723.9192542148 383.2926598770 0.0000000000 
387.819 23317.0398438718 347.2996187211 271.0843873853 31.3415091694 35.1214852516 124.1568301445 0.0000000000 256.4397615457 4978.4204499683 72521.9449152339 95021.5795500319 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 718.1439734966 380.5965916902 0.0000000000 
388.799 23236.4381864037 343.3518592251 268.6270900206 31.0178890855 34.7342947621 123.4260636438 0.0000000000 254.3590245569 4982.3131440405 72610.8731156908 95017.6868559596 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 712.1643620688 377.7850882006 0.0000000000 
389.778 23156.8782241158 339.3372405340 266.0994472882 30.6871577783 34.3399197639 122.6558874423 0.0000000000 252.2062407068 4986.1669249250 72699.0358467697 95013.8330750751 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 705.9886529795 374.8621281491 0.0000000000 
390.757 23078.3708751461 335.2606189275 263.5048380239 30.3497389601 33.9388477311 121.8474109258 0.0000000000 249.9843736938 4989.9808948948 72786.4094132588 95010.0191051054 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 699.6252093346 371.8317846195 0.0000000000 
391.737 23000.9259065674 331.1268167157 260.8466686667 30.0060562618 33.5315638051 121.0017823667 0.0000000000 247.6964316035 4993.7542068570 72872.9711777983 95006.2457931432 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 693.0825027037 368.6982139701 0.0000000000 
392.716 22924.5519536191 326.9406125235 258.1283649537 29.6565322797 33.1185497752 120.1201856262 0.0000000000 245.3454591864 4997.4860644203 72958.6995724092 95002.5139355798 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 686.3690918212 365.4656448126 0.0000000000 
393.695 22849.2565407565 322.7067320761 255.3533638109 29.3015876577 32.7002831075 119.2038368366 0.0000000000 242.9345302446 5001.1757218487 73043.5741073821 94998.8242781514 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 679.4936016574 362.1383670812 0.0000000000 
394.675 22775.0461043769 318.4298394993 252.5251054680 28.9416402086 32.2772360233 118.2539810755 0.0000000000 240.4667401552 5004.8224839056 73127.5753775790 94995.1775160945 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 672.4647029306 358.7207212308 0.0000000000 
395.654 22701.9260170819 314.1145291506 249.6470258188 28.5771040748 31.8498746287 117.2718890466 0.0000000000 237.9451985569 5008.4257055935 73210.6850662099 94991.5742944066 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 665.2910921258 355.2170876034 0.0000000000 
396.634 22629.9006133346 309.7653179887 246.7225490522 28.2083889333 31.4186580974 116.2588537762 0.0000000000 235.3730222205 5011.9847917923 73292.8859461538 94988.0152082078 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 657.9814720795 351.6318759967 0.0000000000 
397.613 22558.9732163726 305.3866384890 243.7550805692 27.8358992424 30.9840379070 115.2161873398 0.0000000000 232.7533281289 5015.4991968019 73374.1618789001 94984.5008031982 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 650.5445331872 347.9695154687 0.0000000000 
398.592 22489.1461662401 300.9828321074 240.7480002067 27.4600335349 30.5464571293 114.1452176283 0.0000000000 230.0892267821 5018.9684237942 73454.4978111944 94981.0315762059 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 642.9889352814 344.2344444105 0.0000000000 
399.572 22420.4208488037 296.5581432932 237.7046557799 27.0811837568 30.1063497762 113.0472851645 0.0000000000 227.3838157487 5022.3920241785 73533.8797694762 94977.6079758216 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 635.3232902261 340.4311009132 0.0000000000 
400.551 22352.7977256219 292.1167140479 234.6283569571 26.6997346516 29.6641401994 111.9237399807 0.0000000000 224.6401734761 5025.7695968865 73612.2948522032 94974.2304031135 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 627.5561452649 336.5639134568 0.0000000000 
